,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8,9.935267972946168,0.3093401556377081,0.37783141136169435,0.006062884857583558,True,100,sqrt,4,3,750,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 750)])",0.7652820571341625,0.7872422876488266,0.7473182699988589,0.7739422508337264,0.8182053843226789,0.7783980499876507,0.02375154961450998,83
83,16.233572578430177,0.13971893907462193,0.6281404495239258,0.0070006281883209275,True,100,auto,4,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7669414964433794,0.7878937007874016,0.7457277758758416,0.7758503051211029,0.8151850266362253,0.7783196609727902,0.02301525035459683,84
35,19.867314958572386,0.2216994063539237,0.7648692607879639,0.006013464194475408,True,80,auto,4,2,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 1500)])",0.7625480238883183,0.790123720947925,0.748364334892921,0.7756109005681071,0.8148473173515982,0.778298859529774,0.022921635320064998,85
96,16.30842204093933,0.25152913890715706,0.6339390277862549,0.0067806445747187714,True,,auto,4,2,1250,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 1250)])",0.7625004754840428,0.7906966792194455,0.746942637605082,0.7746197657187044,0.8154894406392694,0.7780497997333088,0.02359183089769038,86
5,9.84972038269043,0.1099862161677222,0.38135395050048826,0.002026257956126993,True,,auto,4,4,750,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 750)])",0.7651394119213359,0.7889587850431741,0.7465456084293811,0.7750722403238663,0.813177796803653,0.7777787685042821,0.022452941420830354,87
87,16.278516387939455,0.18653031222410127,0.6358093738555908,0.012522696740065675,True,80,auto,4,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1250)])",0.7651180151394118,0.7875632393776865,0.7485735478717335,0.7717421229916952,0.8158580669710807,0.7777709984703216,0.022783543258832417,88
30,6.403246164321899,0.06606672163651253,0.2523370265960693,0.003457109837131086,True,60,auto,4,6,500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 500)])",0.7642217277188178,0.7846675415573054,0.7508463615961048,0.7739494329703163,0.8150256849315067,0.77774214975481,0.02171908368328057,89
36,16.39523539543152,0.20890168057744932,0.6516686916351319,0.034020624084721465,True,40,sqrt,4,6,1250,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 1250)])",0.7618110236220472,0.7897742401764997,0.7470638860359847,0.7726590424296688,0.8163051750380518,0.7775226734604505,0.023884856685487666,90
2,13.039399576187133,0.1781622299715253,0.5020278453826904,0.009476778795624833,True,,auto,4,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7641670470539009,0.7869260907603941,0.7421759100764578,0.7754098007435906,0.816685692541857,0.7770729082352401,0.024711881944730098,91
62,6.369009304046631,0.19695201358001194,0.253078031539917,0.004030527883031558,True,100,sqrt,4,2,500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 500)])",0.761204781467534,0.788711533340941,0.7504160485374111,0.7717708515380546,0.8131801750380518,0.7770566779843984,0.02204399425921343,92
66,6.29763126373291,0.05307669960489964,0.2507575511932373,0.0044610684793386654,True,100,auto,6,4,500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 4), ('n_estimators', 500)])",0.7652844345543764,0.7814176081250712,0.7452784434554377,0.7730301194868126,0.8187951864535767,0.7767611584150549,0.024188175707696442,93
34,13.652362775802612,0.16708201664248995,0.5343354225158692,0.00801960989336731,True,60,sqrt,2,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7578110141123665,0.7895971223705733,0.7452023660085968,0.7724423813092077,0.8158485540334857,0.776180287566846,0.02475728820014104,94
37,21.02633786201477,1.2634996400928564,0.8250432491302491,0.030012351201859563,True,40,auto,2,2,1500,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'auto'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 1500)])",0.7579940754688272,0.7913350165468447,0.7408148370040701,0.7677536431387852,0.8135773401826484,0.7742949824682351,0.02554562670412021,95
46,6.8541357040405275,0.10200153544979934,0.27000627517700193,0.0035902008058815993,True,,sqrt,2,3,500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 500)])",0.7556404294571875,0.7865861196698238,0.7405830385332268,0.7709353296480994,0.8169817827245053,0.7741453400065686,0.02633969545946305,96
15,16.891565322875977,0.23387629420291353,0.6662750244140625,0.04055776385854825,True,120,sqrt,2,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 1250)])",0.7559780231275438,0.7897397675833999,0.7425539198904484,0.7671910424392452,0.8133121670471841,0.7737549840175643,0.02511133650397268,97
11,10.02990756034851,0.09475330526233104,0.38858613967895506,0.004439256967679769,True,80,auto,2,6,750,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 2), ('min_samples_split', 6), ('n_estimators', 750)])",0.7571061090189812,0.7848458480733387,0.7381925425082735,0.7681726011065279,0.8162052891933029,0.7729044779800848,0.026436543481339128,98
63,10.13474907875061,0.09578827269991556,0.39081358909606934,0.004149445419438776,True,100,sqrt,2,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 750)])",0.7580202270911789,0.7894271368252881,0.7399910608999962,0.7656504741407172,0.809462994672755,0.772510378725987,0.024356524165348954,99
59,13.56590371131897,0.2237115307820597,0.5253693103790283,0.012256885013219762,True,60,sqrt,2,2,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 1000)])",0.7571857525961428,0.7876262410133515,0.7416041405150442,0.7644582394667983,0.8085259703196347,0.7718800687821943,0.023573299940505523,100
