,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1,0.2601165294647217,0.006445036489236893,0.013810825347900391,0.0005140540634212414,0.8,0.05,6,4,50,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 1.0)])",0.7544565221532067,0.7747784298375439,0.7651211040698815,0.766597986248188,0.7709975822308256,0.7663903249079291,0.006865228580407258,55
79,0.2338554859161377,0.002086436656929878,0.014459323883056641,0.00045334319257953027,0.6,0.03,6,4,50,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.6)])",0.7530783157429577,0.7746000975232522,0.7638420637596357,0.7686833020077226,0.7710540254237288,0.7662515608914594,0.007456744041515806,56
72,1.0238627433776855,0.016703767173093957,0.027484750747680663,0.0004520760444623842,0.8,0.1,12,6,50,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 1.0)])",0.7504197595061362,0.7731376058803473,0.7650880090209008,0.7669948885277725,0.7752520176655285,0.7661784561201371,0.008728704832077152,57
68,0.24970426559448242,0.0018932262723997798,0.011591386795043946,0.00016504982433644924,0.6,0.075,8,2,20,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 20), ('subsample', 1.0)])",0.7505096399449147,0.7748245010028514,0.766942641280145,0.7683184521788159,0.7701253324670772,0.7661441133747608,0.008258345964101925,58
84,1.6916933536529541,0.021298506440004254,0.03518204689025879,0.002475885178780623,0.6,0.03,20,4,50,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.6)])",0.7515254674735193,0.7741079574783382,0.762930402302463,0.76992631749275,0.7688198752438727,0.7654620039981885,0.007830631689850653,59
21,9.682657527923585,0.08145669116368832,0.1970776081085205,0.00733267254888485,0.6,0.03,20,2,200,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 2), ('n_estimators', 200), ('subsample', 0.6)])",0.7522228444408889,0.7735777224130147,0.7642503947596488,0.76520972192533,0.7709033911641874,0.7652328149406139,0.0073758786667531846,60
33,0.1293198585510254,0.0016179586158783967,0.011285495758056641,0.0007982948232017521,0.6,0.075,6,2,20,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('subsample', 1.0)])",0.7524640335388559,0.7739343870415978,0.764526702704556,0.76400352505465,0.769189137567065,0.764823557181345,0.0071496001676332145,61
48,0.20792026519775392,0.005268973378871367,0.01430206298828125,0.0007735148911130384,0.6,0.3,6,6,50,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.3), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 1.0)])",0.7536314078205267,0.771732018674179,0.7663806206821676,0.7648539278073955,0.7657607494512866,0.7644717448871111,0.005927493340904273,62
51,0.13126301765441895,0.0030557497744926774,0.010965919494628907,0.0006390650971726201,1.0,0.3,6,4,20,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.6)])",0.7509765420388074,0.7726011803742074,0.7653207457862146,0.7634844898310323,0.7688420238385563,0.7642449963737635,0.007331384043958905,63
23,0.12928314208984376,0.001366265470781868,0.010326147079467773,0.0004832693432808541,0.8,0.1,6,6,20,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 20), ('subsample', 1.0)])",0.7524459384041614,0.7709404755782348,0.7629932590861386,0.7645274455960289,0.7702875173378247,0.7642389272004777,0.006666418978352986,64
86,0.1922081470489502,0.0038080688484849836,0.011786603927612304,0.00039700579810992426,0.6,0.3,8,6,20,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.3), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 20), ('subsample', 1.0)])",0.7513558255857585,0.7734346279926019,0.7627351653228648,0.7642841329406969,0.7678867763839775,0.76393930564518,0.007289122058252674,65
67,1.6418201923370361,0.01631313178423188,0.029263687133789063,0.0011998765547568387,1.0,0.05,12,2,50,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 2), ('n_estimators', 50), ('subsample', 0.6)])",0.7525828423837579,0.7694706030251256,0.7652918173800912,0.7627208312570732,0.7693485836330933,0.7638829355358283,0.006198755951726906,66
